,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10
6,Cloud Engineer,"['Business Intelligence (BI)', 'RESTful WebServices', 'Maven', 'JSON', 'Hibernate', 'Jenkins']","['• Deployment of web application (angular,springboot) with google kubernets engine using google datastore as database ', '• Facilitating migration of kubernets from docker to k8s using services,pods and deployments', '• Performed Branching, Tagging, Release Activities on Version Control Tools: BitBucket, git']","• Deployment of web application (angular,springboot) with google kubernets engine using google datastore as database ","• Facilitating migration of kubernets from docker to k8s using services,pods and deployments","• Performed Branching, Tagging, Release Activities on Version Control Tools: BitBucket, git",,,,,,,,Software Developer,"['Research', 'JavaScript', 'Software Development', 'Front-End Development', 'Full-Stack Development', 'Multilingual']",['unknown'],unknown,,,,,,,,,
7,Cloud Engineer,"['Cloud Computing', 'Software Development', 'Astrophysics', 'Qt', 'Symfony Framework', 'Amazon Web Services (AWS)']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Scrum', 'Databases', 'Jira', 'Linux', 'Data Science', 'Deep Learning']","['• Analyze and elaborate requirements specifications for customers ‘requests.', '• Design and implementation of new functions.', '• Perform unit tests.', '• Support and functional support.', 'Keywords: Python, JAVA, PL/SQL, SCRUM, Shell Scripting, JIRA,UBIX']",• Analyze and elaborate requirements specifications for customers ‘requests.,• Design and implementation of new functions.,• Perform unit tests.,• Support and functional support.,"Keywords: Python, JAVA, PL/SQL, SCRUM, Shell Scripting, JIRA,UBIX",,,,,
8,Cloud engineer,"['English', 'DevOps', 'Microsoft Azure', 'Grafana', 'Jenkins', 'Unix Administration']",['Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration'],Skills : English · DevOps · Microsoft Azure · Grafana · Jenkins · Unix Administration,,,,,,,,,,Engineer,"['SQL Database', 'Data visualization', 'Statistics', 'Web development back-end', 'Front-end development', 'Relationship databases']",['unknown'],unknown,,,,,,,,,
9,Cloud engineer,"['google G suite', 'Symfony Framework', 'GitHub', 'HTML', 'Bootstrap', 'JavaScript']","['*Contributes to the updating of a private cloud provisioning, management and billing platform.', '*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.']","*Contributes to the updating of a private cloud provisioning, management and billing platform.",*Operation of the various cloud infrastructures as well as maintenance and monitoring of the server machines deployed in production.,,,,,,,,,Computer Software Engineer,"['Matlab', 'Software design', 'Visual Basic.NET (VB.NET)', 'C++', 'Database administration', 'JavaScript']",['Skills: Object-oriented programming (POO) · Kotlin · SQL'],Skills: Object-oriented programming (POO) · Kotlin · SQL,,,,,,,,,
10,Cloud Engineer,"['Big data', 'Business Intelligence', 'Amazon Web Services (AWS)', 'Data Mining', 'Project management', 'Finance']",['unknown'],unknown,,,,,,,,,,Senior Embedded Software Engineer,"['Firmware', 'Real-Time Operating Systems (RTOS)', 'Hardware', 'PostgreSQL', 'Jenkins', 'Microcontrollers']",['Skills: Firmware · Hardware · PostgreSQL · Jenkins · Embedded Systems · C (Programming Language) · Internet of Things (IoT) · C++ · Python (Programming Language)'],Skills: Firmware · Hardware · PostgreSQL · Jenkins · Embedded Systems · C (Programming Language) · Internet of Things (IoT) · C++ · Python (Programming Language),,,,,,,,,
11,Software Engineer,"['Java', 'JavaScript', 'C (Programming Language)', 'Embedded Systems', 'Wireless Sensor Networks', 'Internet of Things (IoT)']",['unknown'],unknown,,,,,,,,,,AI Software Engineer,"['Angular', 'Node.js', 'JavaScript', 'PYTHON', 'Django', 'PHP']",['unknown'],unknown,,,,,,,,,
12,Software consultant,"['Software tests', 'Software development', 'Software testing', 'Machine learning', 'Web services', 'Cloud Computing']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['Angular', 'Python (programming language)', 'Automatic learning', 'Automatic processing of natural language', 'angular 10', 'Node.js']",['unknown'],unknown,,,,,,,,,
13,Software Development Engineer,"['Spring Boot', 'Angular', 'Native reaction', 'Web development', 'Node.js', 'MongoDB']",['unknown'],unknown,,,,,,,,,,Lead Software Development Engineer,"['WordPress', 'JavaScript', 'React.js', 'Design', 'Analytical Skills', 'SQL']",['unknown'],unknown,,,,,,,,,
14,Junior Software Development Engineer,"['Teamwork', 'Information technology', 'Continuous improvement', 'Programming', 'Interpersonal skills', 'unknown']",['unknown'],unknown,,,,,,,,,,Senior software engineer,"['MySQL', 'Project Management', 'Program Management', 'Change Management', 'ITIL', 'Business Analysis']",['unknown'],unknown,,,,,,,,,
15,Engineer ,"['Windows 7', 'Customer Service', 'Microsoft Office', 'Matlab', 'Excel', 'Word']",['unknown'],unknown,,,,,,,,,,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,,,,,,,,,
16,Cloud Engineer,"['Cloud Computing', 'Software Development', 'Astrophysics', 'Qt', 'Symfony Framework', 'Amazon Web Services (AWS)']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']",['unknown'],unknown,,,,,,,,,
17,Student Software Engineer,"['PHP', 'C++', 'Oracle SQL Developer', 'Linux System Administration', 'Java', 'Python (Programming Language)']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['express js', 'MongoDB', 'MySQL', 'angular', 'linux', 'java']",['unknown'],unknown,,,,,,,,,
18,Student Software Engineer,"['Agile Methodologies', 'C (Programming Language)', 'Shell Script', 'C', 'C++', 'HTML5']",['unknown'],unknown,,,,,,,,,,Software Engineer,"['React.js', 'Front-End Development', 'Spring Boot', 'Spring MVC', 'Next.js', 'Git']","['• Working as a Software Engineer, where I partnered to create a micro-frontend for EspritOnLine, used by Instructors and School Administration.', ""• Assigned to make a visual annual activity report for teachers mainly used by the administration, to quantify each instructor's work activities."", '• Facilitated, collaborated, and conversation designed with 1 other internal during initial planning that was supervised by the IOC of ESPRIT.', '• Used Spring Boot to create the backend/server for applications to connect to an Oracle DB instance.', '• Build a Single Page Application using React.js.']","• Working as a Software Engineer, where I partnered to create a micro-frontend for EspritOnLine, used by Instructors and School Administration.","• Assigned to make a visual annual activity report for teachers mainly used by the administration, to quantify each instructor's work activities.","• Facilitated, collaborated, and conversation designed with 1 other internal during initial planning that was supervised by the IOC of ESPRIT.",• Used Spring Boot to create the backend/server for applications to connect to an Oracle DB instance.,• Build a Single Page Application using React.js.,,,,,
19,Software Engineer,"['Angular', 'Python (programming language)', 'Automatic learning', 'Automatic processing of natural language', 'angular 10', 'Node.js']",['unknown'],unknown,,,,,,,,,,Lead Software Development Engineer,"['WordPress', 'JavaScript', 'React.js', 'Design', 'Analytical Skills', 'SQL']",['unknown'],unknown,,,,,,,,,
20,Software Development Engineer,"['Spring Boot', 'Angular', 'Native reaction', 'Web development', 'Node.js', 'MongoDB']",['unknown'],unknown,,,,,,,,,,Senior software engineer,"['MySQL', 'Project Management', 'Program Management', 'Change Management', 'ITIL', 'Business Analysis']",['unknown'],unknown,,,,,,,,,
21,Software developer,"['Python', 'JavaScript', 'Java Enterprise Edition', 'Java', 'Django', 'Cascading Style Sheets (CSS)']",['unknown'],unknown,,,,,,,,,,Junior Software Engineer,"['Java', 'Python (Programming Language)', 'Git', 'C#', 'JavaScript', 'jQuery']",['المهارا体: Java · Python (Programming Language) · Git · C# · JavaScript · jQuery · C (Programming Language) · PHP · TypeScript · HTML5'],المهارا体: Java · Python (Programming Language) · Git · C# · JavaScript · jQuery · C (Programming Language) · PHP · TypeScript · HTML5,,,,,,,,,
22,Software Engineer,"['Next.js', 'React.js', 'Front-End Development', 'Web Development', 'Graphic Design', 'Oracle Database']",['unknown'],unknown,,,,,,,,,,Software Developer Internal,"['Programming c', 'HTML5', 'JavaScript', 'jQuery', 'CSS', 'Bootstrap']",['unknown'],unknown,,,,,,,,,
23,Software Developer,"['Python', 'Spring Boot', 'Programming', 'docker', 'Spring Data', 'Spring Security']",['المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java'],المهارا的: docker · Spring Data · Spring Security · Spring Integration · Jenkins · Kanban · Spring Boot · JIRA · Scrum · Bitbucket · Confluence · Bamboo · Java,,,,,,,,,,Computer Software Engineer,"['Matlab', 'Software design', 'Visual Basic.NET (VB.NET)', 'C++', 'Database administration', 'JavaScript']",['المهاراю: Object-oriented programming (POO) · Kotlin · SQL'],المهاراю: Object-oriented programming (POO) · Kotlin · SQL,,,,,,,,,
24,Software Developer,"['Oracle Database', 'Spring Boot', 'GitHub', 'Laravel', 'PHP', 'XAMPP']",['Development of an E-commerce website<houchena>'],Development of an E-commerce website<houchena>,,,,,,,,,,Software Engineer Internal,"['Talend Open Studio', 'Data Integration', 'Java', 'JavaScript', 'Python (Programming Language)', 'Adaptability']","['• Analyze the functional and technical specifications in order to write the tests.', '• Manually test the user stories delivered by the development team.', '• Execution of manual tests of APIs developed with Swagger UI.', '• Collaborate with developers to ensure binding and secure releases.', '• Write and keep up to date documentation.']",• Analyze the functional and technical specifications in order to write the tests.,• Manually test the user stories delivered by the development team.,• Execution of manual tests of APIs developed with Swagger UI.,• Collaborate with developers to ensure binding and secure releases.,• Write and keep up to date documentation.,,,,,
25,Software Engineer,"['Teamwork', 'Team Leadership', 'Leadership', 'Problem solving', 'Communication', 'Spring Boot']",['المهارا的: Spring Boot · keyclock · OpenSearch · Consul · Angular'],المهارا的: Spring Boot · keyclock · OpenSearch · Consul · Angular,,,,,,,,,,Software Architecture Engineer,"['Spring Boot', 'Angular', 'Business Intelligence (BI)', '.NET Core', 'Project Management', 'ASP.NET Core']",['unknown'],unknown,,,,,,,,,
26,Software Developer,"['Java', 'Spring', 'Unified Modeling Language (UML)', 'PhpMyAdmin', 'MySQL', 'Spring boot']",['unknown'],unknown,,,,,,,,,,Software Engineering,"['iOS Development', 'Development for Android', 'Angular', 'Scrum', 'Linux System Administration', 'React.js']",['unknown'],unknown,,,,,,,,,
27,Software Engineer,"['PostgreSQL', 'MongoDB', 'FastAPI', 'Scrum', 'Back-End Web Development', 'Concept Development']",['المهارا的: PostgreSQL · MongoDB · FastAPI · Python (Programming Language)'],المهارا的: PostgreSQL · MongoDB · FastAPI · Python (Programming Language),,,,,,,,,,Junior Software Engineer,"['MongoDB', 'JavaScript', 'PHP', 'Node.js', 'SQL No', 'Symfony']",['unknown'],unknown,,,,,,,,,
